Date,Open,High,Low,Close,Adj Close,Volume
2019-02-05,245.73849899856367,246.64049025093644,245.233386099362,246.3338165283203,246.3338165283203,79552800
2019-02-06,246.0541797953057,246.55026392983174,245.26945187903294,246.00906372070312,246.00906372070312,58347800
2019-02-07,244.38547653952685,244.93567791060704,241.99520557406012,243.6638946533203,243.6638946533203,95482000
2019-02-08,242.41009164638422,244.06072313548026,241.58024777909867,243.96151733398438,243.96151733398438,75788900
2019-02-11,244.6199719564315,244.88152952916,243.56463036720422,244.0968017578125,244.0968017578125,68021400
2019-02-12,245.72045545382838,247.61461495747793,245.64828074275226,247.2357940673828,247.2357940673828,72270200
2019-02-13,248.07461579450455,248.88640229444533,247.6506788684733,248.0385284423828,248.0385284423828,65277200
2019-02-14,246.9471268509823,248.62484464201708,246.1263116315223,247.4883270263672,247.4883270263672,83234400
2019-02-15,249.27422197185172,250.2213290470124,249.06678165684573,250.18524169921875,250.18524169921875,97088700
2019-02-19,249.3825472827579,251.27670686045914,249.37351856187368,250.61827087402344,250.61827087402344,59120800
2019-02-20,250.5822127748664,251.58343747933662,250.07709982495774,251.1234130859375,251.1234130859375,76610800
2019-02-21,250.48297942084028,250.84377041305265,249.26528573635886,250.2304229736328,250.2304229736328,64214700
2019-02-22,250.85275249809462,251.98024146698668,250.21234647120806,251.78182983398438,251.78182983398438,78114600
2019-02-25,253.21604791013894,253.73919079448555,252.04344260993992,252.12461853027344,252.12461853027344,69030700
2019-02-26,251.772848568276,252.82816302717808,251.56538064932496,251.94422912597656,251.94422912597656,56844100
2019-02-27,251.22257782572945,252.18771501115944,250.28452680168397,251.83595275878906,251.83595275878906,56921600
2019-02-28,251.6195303851018,252.06152491930817,251.04227016358834,251.36697387695312,251.36697387695312,69268300
2019-03-01,252.95449232233153,253.35137077482605,251.49327053205417,252.93646240234375,252.93646240234375,78880500
2019-03-04,254.00073386402337,254.2442615846253,249.70724683467924,252.01634216308594,252.01634216308594,106494600
2019-03-05,252.14260646821253,252.3410456165227,251.12335209400953,251.67355346679688,251.67355346679688,59114600
2019-03-06,251.79084634318414,251.79987506399203,249.82451206821207,250.1492156982422,250.1492156982422,75039800
2019-03-07,249.69822854016374,249.84255044503882,247.20875137918785,248.05662536621094,248.05662536621094,94885100
2019-03-08,246.18943883889943,247.7318358235092,245.72041340351734,247.56045532226562,247.56045532226562,85795800
2019-03-11,248.28217127877235,251.31284928848805,248.25511263677825,251.15049743652344,251.15049743652344,65098900
2019-03-12,251.70968453545203,252.62070453727017,251.52027407399112,252.0975341796875,252.0975341796875,79667500
2019-03-13,252.9905056027356,254.7042834039534,252.82812626401537,253.76620483398438,253.76620483398438,80639200
2019-03-14,253.79324649439,254.21718343766247,253.16186920279588,253.6038360595703,253.6038360595703,67518400
2019-03-15,254.15927462630262,255.6722197754993,253.96900218529586,254.8568572998047,254.8568572998047,81309000
2019-03-18,255.07424797104957,256.07988276178935,254.8477568868459,255.78089904785156,255.78089904785156,62199800
2019-03-19,256.84993401331946,257.61998150949586,254.94740355394885,255.84429931640625,255.84429931640625,90268100
2019-03-20,255.62693247641823,256.8409215214241,253.95996120650688,255.07427978515625,255.07427978515625,84609200
2019-03-21,254.24983996289302,258.3628980680716,254.20452515820386,257.9552307128906,257.9552307128906,79550400
2019-03-22,256.58720357673894,257.1126506922261,252.92710015713675,252.9905242919922,252.9905242919922,122659300
2019-03-25,252.6462058704955,253.84208512615007,251.5318877144891,252.80023193359375,252.80023193359375,85575200
2019-03-26,254.56691259424372,255.64501237721365,253.27139021566225,254.6846923828125,254.6846923828125,68125900
2019-03-27,254.6755900418748,255.2644889064454,251.79463044159382,253.35289001464844,253.35289001464844,72224700
2019-03-28,253.9871594997838,254.76627571843702,252.82752601649872,254.31329345703125,254.31329345703125,56238500
2019-03-29,255.8352603576763,256.24292768550566,254.70280503398072,255.9167938232422,255.9167938232422,82186800
2019-04-01,257.9280657185194,259.2507659497369,257.65625982037557,258.9517822265625,258.9517822265625,77617900
2019-04-02,259.142006893001,259.3141423024182,258.28132984591485,259.0785827636719,259.0785827636719,40070400
2019-04-03,260.30165991843205,260.70028640787444,258.8792893832779,259.4862976074219,259.4862976074219,68243200
2019-04-04,259.8125159450582,260.42856521164214,259.1149331856479,260.1748962402344,260.1748962402344,48997500
2019-04-05,260.84527175957334,261.4884987164008,260.5553565277104,261.43414306640625,261.43414306640625,58621700
2019-04-08,261.0083053087824,261.74213413764,260.3469414546982,261.6334228515625,261.6334228515625,53566300
2019-04-09,260.66402066112636,260.9901545020803,259.73994713059017,260.2925720214844,260.2925720214844,66142300
2019-04-10,260.70933131848636,261.2710523971649,260.29259549041524,261.1804504394531,261.1804504394531,52601500
2019-04-11,261.66963406779877,261.6787025573254,260.53717879033087,261.1079406738281,261.1079406738281,55093100
2019-04-12,262.72970666797926,263.1555110915962,261.153337275281,262.8746643066406,262.8746643066406,69727800
2019-04-15,262.94711509855466,263.0467855656816,261.8961930109088,262.7025146484375,262.7025146484375,49596700
2019-04-16,263.5903840075803,263.644739666098,262.2767244151034,262.8746643066406,262.8746643066406,52153200
2019-04-17,263.9979366716511,264.02511448909416,261.81455984428567,262.2313232421875,262.2313232421875,58268300
2019-04-18,262.8201427439757,263.0194559153391,261.5155524673832,262.7476501464844,262.7476501464844,68708500
2019-04-22,261.97767416648105,263.1282387221724,261.88707221889,262.9742126464844,262.9742126464844,40160100
2019-04-23,263.3457646669079,265.5744573317283,263.11023268810123,265.3388977050781,265.3388977050781,52246600
2019-04-24,265.2572461497418,265.5924484551816,264.60495086829656,264.7499084472656,264.7499084472656,50392900
2019-04-25,264.65021611170545,265.248155707527,263.3909404483733,264.5867919921875,264.5867919921875,57770900
2019-04-26,264.6322195522188,265.89149575216976,263.853075753707,265.81903076171875,265.81903076171875,50916400
2019-04-29,265.9095839045376,266.7611925371126,265.8189819472313,266.2357177734375,266.2357177734375,57197700
2019-04-30,265.8914525775153,266.6615277592379,264.46910964412484,266.3716125488281,266.3716125488281,81111700
2019-05-01,267.00571282193994,267.21409449643454,264.3602857606866,264.3693542480469,264.3693542480469,71671900
2019-05-02,264.25162711248925,265.17572827673655,262.29474115317083,263.79864501953125,263.79864501953125,65030200
2019-05-03,265.2844368396102,266.66149243488536,263.90735359650245,266.3806457519531,266.3806457519531,56543700
2019-05-06,262.05015538618255,265.7283679742448,261.73306237386663,265.2844543457031,265.2844543457031,107198100
2019-05-07,262.8655510481986,263.4634908379065,258.93366908057806,260.85430908203125,260.85430908203125,144729900
2019-05-08,260.49188232421875,262.21320875485543,259.8939426413556,260.49188232421875,260.49188232421875,91568300
2019-05-09,258.4081522784463,260.3106547855123,256.65962053900586,259.70367431640625,259.70367431640625,103471100
2019-05-10,258.76152978744017,261.76933802498274,255.75372154989756,261.0083312988281,261.0083312988281,112429300
2019-05-13,255.86247232464535,256.8318331987363,253.6066022182677,254.4491424560547,254.4491424560547,127290500
2019-05-14,255.4728616895639,258.2904250127476,255.34604106564015,256.7502746582031,256.7502746582031,77003200
2019-05-15,255.11045353809516,258.8973772256288,254.9020718206903,258.254150390625,258.254150390625,73956400
2019-05-16,258.96085743703736,262.0139530019908,258.8883924510217,260.6459655761719,260.6459655761719,76749600
2019-05-17,258.32662660659844,261.46125477087065,258.30848962929474,258.9607849121094,258.9607849121094,100353000
2019-05-20,257.34826953142215,259.06959652425104,256.4966607032509,257.2486267089844,257.2486267089844,62877600
2019-05-21,258.95164205891166,259.9482078503325,258.69797327998845,259.5677185058594,259.5677185058594,46847100
2019-05-22,258.6075019208485,259.7308887248588,258.290408909055,258.77056884765625,258.77056884765625,49482500
2019-05-23,256.53288416441904,256.5781713255204,254.18643967387862,255.6088104248047,255.6088104248047,98733800
2019-05-24,257.05834729146926,257.47511084993386,255.563511460535,256.1886291503906,256.1886291503906,55268100
2019-05-28,256.4694301963673,257.429750141893,253.7877836115692,253.80589294433594,253.80589294433594,70029400
2019-05-29,252.68250681590575,253.09017416314805,250.68937429215552,252.10267639160156,252.10267639160156,104972900
2019-05-30,252.86367896719682,253.70624676677394,251.6859364527953,252.7912139892578,252.7912139892578,62523800
2019-05-31,250.2272721365955,251.06074354805992,249.35752677529226,249.38470458984375,249.38470458984375,86862800
2019-06-03,249.42096914842153,250.54435576254755,247.40972778091324,248.7505645751953,248.7505645751953,96428000
2019-06-04,251.0608352628394,254.28606612435215,250.6078530896175,254.15017700195312,254.15017700195312,77231900
2019-06-05,255.78092256199466,256.3788623970019,253.95995287812332,256.3516845703125,256.3516845703125,71169700
2019-06-06,256.65065881702174,258.698119530173,255.99836335276706,258.0186462402344,258.0186462402344,69430400
2019-06-07,259.04232647134563,261.6877539921499,258.8701910685622,260.6005859375,260.6005859375,74272200
2019-06-10,262.1589806643726,263.472640437537,261.70599834919136,261.7966003417969,261.7966003417969,60799100
2019-06-11,263.62658615991364,263.9980349017343,261.0808282701213,261.7331237792969,261.7331237792969,58641300
2019-06-12,261.4975176593364,262.0592110347435,260.75462038638943,261.2710266113281,261.2710266113281,47096300
2019-06-13,262.1860541606602,262.7115289199523,261.4794031361024,262.34912109375,262.34912109375,48945200
2019-06-14,262.0592956542969,262.6662763761679,261.2892203128432,262.0592956542969,262.0592956542969,52324700
2019-06-17,262.2947330882832,262.92891905805794,261.9867085922827,262.1588439941406,262.1588439941406,39205700
2019-06-18,263.9888647840456,265.96385968018626,263.62645706365174,264.90386962890625,264.90386962890625,85434800
2019-06-19,265.0398109910825,266.0363771231281,264.06138183733134,265.5018615722656,265.5018615722656,78674400
2019-06-20,268.2016687988333,268.4462691972053,265.5653094694826,268.03857421875,268.03857421875,116570000
2019-06-21,267.76727839087954,269.03267893331997,267.43044575258176,267.64892578125,267.64892578125,83309500
2019-06-24,267.8583739097016,268.1769814203463,267.16648330583905,267.3212585449219,267.3212585449219,47582700
2019-06-25,267.3758631931475,267.40317320055595,264.59013130825673,264.6993713378906,264.6993713378906,82028700
2019-06-26,265.6005144817974,266.11031958778216,264.32600171683555,264.43524169921875,264.43524169921875,51584900
2019-06-27,265.2000132319781,265.8827910686158,264.8176732015497,265.37298583984375,265.37298583984375,40355200
2019-06-28,266.3561880748382,267.23924856917114,265.8372980055396,266.7385559082031,266.7385559082031,59350900
2019-07-01,270.0887854416464,270.307293311999,267.94940863853105,269.16021728515625,269.16021728515625,78705600
2019-07-02,269.11466490751616,269.9157955556349,268.2680268380623,269.8611755371094,269.8611755371094,61504500
2019-07-03,270.5439417922626,272.03696298655746,270.39827915508937,272.01873779296875,272.01873779296875,40898900
2019-07-05,270.7806299996345,271.8730858184889,269.4788067261521,271.7091979980469,271.7091979980469,51677300
2019-07-08,270.3892202203985,271.5271836363191,269.67001956248987,270.21624755859375,270.21624755859375,45841800
2019-07-09,269.05090327623617,270.8534190716755,268.9962832692412,270.5530090332031,270.5530090332031,41101300
2019-07-10,271.62719261718956,272.801578129284,271.0900774530032,271.8456726074219,271.8456726074219,58448500
2019-07-11,272.49205326744413,272.7287306607815,271.4724429451667,272.4829406738281,272.4829406738281,50826100
2019-07-12,272.97459558402835,273.77572605629115,272.66507295289085,273.702880859375,273.702880859375,40326000
2019-07-15,274.1397989012877,274.1397989012877,273.28404864035264,273.7938537597656,273.7938537597656,33900000
2019-07-16,273.7028760173581,273.9122712269096,272.6013355286351,272.9108581542969,272.9108581542969,36650100
2019-07-17,272.8835645811587,273.0474246077331,271.0537109375,271.0537109375,271.0537109375,36036300
2019-07-18,270.5529665454164,272.4283272438764,270.1068939642414,272.04595947265625,272.04595947265625,51392600
2019-07-19,273.14761032491236,273.17492033239216,270.3618784327444,270.53485107421875,270.53485107421875,58678600
2019-07-22,270.9353865969014,271.7456297833539,270.4164964586017,271.19940185546875,271.19940185546875,43638100
2019-07-23,272.3283342401068,273.1385498046875,271.4907808805274,273.1385498046875,273.1385498046875,44564500
2019-07-24,272.37378526633626,274.422119140625,272.28274264879553,274.422119140625,274.422119140625,47213200
2019-07-25,273.9669261097101,274.0215461222331,272.30093238084265,273.1111755371094,273.1111755371094,55394100
2019-07-26,273.8030767632242,275.1413226869023,273.67561154082324,274.9410400390625,274.9410400390625,45084100
2019-07-29,274.8226449253915,274.9409975329503,273.88496444235926,274.4402770996094,274.4402770996094,38126500
2019-07-30,273.0292645947688,274.17634050250814,272.64689669808655,273.76666259765625,273.76666259765625,45849000
2019-07-31,274.0124319342064,274.20362975923155,268.7414062802214,270.7715148925781,270.7715148925781,104245200
2019-08-01,270.9263283341949,273.90323054856896,267.61256562062556,268.4136962890625,268.4136962890625,142646600
2019-08-02,267.5124356398986,267.75822572716487,264.826830963095,266.3926696777344,266.3926696777344,116749700
2019-08-05,262.26871240427664,262.37795245176045,256.46965503108396,258.3814392089844,258.3814392089844,178745400
2019-08-06,260.2840224259199,262.22311595739524,258.800114125972,262.0046081542969,262.0046081542969,120711700
2019-08-07,258.9093639662955,262.9332137899833,256.7609029274207,262.1593933105469,262.1593933105469,140572300
2019-08-08,263.6614965598891,267.302978515625,263.1061838971446,267.302978515625,267.302978515625,87713900
2019-08-09,266.35618666391804,266.9570345232786,263.68880778671814,265.48223876953125,265.48223876953125,93730000
2019-08-12,263.9709822651092,265.4730878052589,261.2944911794759,262.2503967285156,262.2503967285156,65527600
2019-08-13,261.9499478728632,267.78542497768524,261.604002704925,266.3288269042969,266.3288269042969,94299800
2019-08-14,262.25045052599626,262.86038323528885,258.32675568526605,258.4541931152344,258.4541931152344,135622100
2019-08-15,259.34641919627256,260.03830984458295,257.0796049585219,259.13702392578125,259.13702392578125,99556600
2019-08-16,260.8029972651777,263.3975314261686,259.19162341267554,262.9605712890625,262.9605712890625,83018300
2019-08-19,266.0012246545351,266.81144015388014,265.3184466100299,266.128662109375,266.128662109375,53571800
2019-08-20,265.61877112782196,266.15588634919953,263.96191805497773,264.08935546875,264.08935546875,51596400
2019-08-21,266.265255568731,266.6111731277721,265.5733648860261,266.2379455566406,266.2379455566406,49524700
2019-08-22,266.9480212201511,267.58526406668415,264.3716564762702,266.1559753417969,266.1559753417969,51666400
2019-08-23,264.84504845051384,266.52012715519174,258.06277582278955,259.319091796875,259.319091796875,149161500
2019-08-26,261.5221260698939,262.18670654296875,259.9835976873874,262.18670654296875,262.18670654296875,72423800
2019-08-27,263.58872184294023,263.961977137742,260.3933120188302,261.15802001953125,261.15802001953125,66668900
2019-08-28,260.49348981028,263.16086933834276,259.68324653815813,262.99700927734375,262.99700927734375,59696700
2019-08-29,265.5733262684983,266.8842622228338,264.56280040347383,266.3562316894531,266.3562316894531,57899400
2019-08-30,267.8492918345961,267.86748924855254,265.3002647651223,266.2379455566406,266.2379455566406,62901200
2019-09-03,264.5264048922466,265.44586035140384,263.342906384779,264.68115234375,264.68115234375,69101400
2019-09-04,266.8660966809596,267.703622218171,266.1104733955793,267.6854248046875,267.6854248046875,46887300
2019-09-05,270.1889062791534,272.0460423557477,267.6489644497173,271.1265869140625,271.1265869140625,83258100
2019-09-06,271.4452053056266,271.9823206084942,270.76242737756183,271.3359375,271.3359375,49584300
2019-09-09,272.32822357070256,272.4192383877968,270.525680118965,271.47247314453125,271.47247314453125,51260300
2019-09-10,270.7077189606574,271.4724545172616,269.4423185974862,271.4087219238281,271.4087219238281,57947100
2019-09-11,271.718317060363,273.4207056557836,271.0628491099133,273.3387756347656,273.3387756347656,68821100
2019-09-12,274.2491303771796,275.3506709724293,273.48442244295046,274.2855529785156,274.2855529785156,72908700
2019-09-13,274.7316430542898,275.0867009296092,273.73022982143465,274.1034851074219,274.1034851074219,62104800
2019-09-16,272.9655411699241,274.14903972249664,272.6105110517682,273.2568664550781,273.2568664550781,58191200
2019-09-17,273.05658770612837,274.0397758297228,272.8836150519844,273.9487609863281,273.9487609863281,41475500
2019-09-18,273.55729977250724,274.2218804264865,271.50896557006655,274.1126403808594,274.1126403808594,73375800
2019-09-19,274.50400765982596,275.5054207367594,273.75749720408453,274.0943298339844,274.0943298339844,76560500
2019-09-20,274.701619334272,274.9851631440901,272.00364095292827,272.79931640625,272.79931640625,89565000
2019-09-23,272.13169837688883,273.4578428929531,271.8756185702026,272.7353210449219,272.7353210449219,43476800
2019-09-24,273.8328171304653,274.2260775570191,269.6257678844937,270.59521484375,270.59521484375,94869400
2019-09-25,270.6775422721264,272.6438724539165,269.1867809249522,272.19573974609375,272.19573974609375,71854000
2019-09-26,272.20487916791933,272.4152134913412,270.21111297108837,271.6286926269531,271.6286926269531,56179700
2019-09-27,272.38775392451504,272.4975263266947,268.60142941210967,270.16534423828125,270.16534423828125,84746600
2019-09-30,270.68668633474624,272.1317021401861,270.6409687620865,271.4183349609375,271.4183349609375,51662400
2019-10-01,272.30543560079457,272.9639304367833,267.97036087838677,268.1898498535156,268.1898498535156,88242400
2019-10-02,266.5985009773126,266.6076556548795,262.1536817337508,263.4523620605469,263.4523620605469,122539500
2019-10-03,263.22372448846255,265.63821493132616,260.48915525058857,265.61077880859375,265.61077880859375,85278800
2019-10-04,266.2693010483011,269.46115793370575,266.21440088658727,269.205078125,269.205078125,65091200
2019-10-07,268.40027668262866,270.03737344455624,267.7600631368935,268.0435791015625,268.0435791015625,59610500
2019-10-08,266.1778240560578,266.9186273178331,263.8456418636576,263.8822326660156,263.8822326660156,95708100
2019-10-09,265.9125842973869,267.330163866287,265.2815255446239,266.3881530761719,266.3881530761719,62359400
2019-10-10,266.3058283887205,269.07698834213096,266.14121165737384,268.1898498535156,268.1898498535156,55296300
2019-10-11,270.9609991314567,273.21999944683034,270.84212788167997,270.97015380859375,270.97015380859375,98720400
2019-10-14,270.65005612363274,271.3268603104534,270.3208226629649,270.6683654785156,270.6683654785156,40394800
2019-10-15,271.7201720258557,274.0980720299014,271.6012728390623,273.3481140136719,273.3481140136719,46754500
2019-10-16,272.8816214953543,273.60414325109855,272.470079667856,272.9090576171875,272.9090576171875,48928200
2019-10-17,274.07978309644005,274.5919427772498,273.0188729260171,273.7139587402344,273.7139587402344,45736600
2019-10-18,273.17424178369845,273.8235818212912,271.6560448636531,272.5157470703125,272.5157470703125,64304000
2019-10-21,273.84190345501065,274.5643971995634,273.40289765619775,274.3631896972656,274.3631896972656,39048600
2019-10-22,274.90281031710094,275.1954808762855,273.37548642432034,273.4669494628906,273.4669494628906,48594700
2019-10-23,273.2110006763969,274.3176286149836,273.00063837789935,274.26275634765625,274.26275634765625,34352200
2019-10-24,275.2046630412376,275.35099833544615,273.87851862601303,274.7107849121094,274.7107849121094,35453100
2019-10-25,274.13463082003733,276.38450483503277,274.07975856704786,275.83575439453125,275.83575439453125,45205400
2019-10-28,277.0612389444196,277.8935052018834,277.0338028221121,277.3904724121094,277.3904724121094,42147000
2019-10-29,277.11614414249385,278.2410811120785,276.9880902827629,277.3081970214844,277.3081970214844,44284900
2019-10-30,277.50938433261484,278.5337034933062,276.19239458012487,278.15875244140625,278.15875244140625,49643900
2019-10-31,278.1496147566195,278.1496147566195,275.95464100523776,277.4179382324219,277.4179382324219,69053800
2019-11-01,278.8720415888601,280.03354104262434,278.7073969828825,279.9878234863281,279.9878234863281,71141500
2019-11-04,281.5518293939142,281.68901001797076,280.7378445068368,281.1128234863281,281.1128234863281,60606900
2019-11-05,281.3139783552893,281.6158035822944,280.50914829740884,280.80181884765625,280.80181884765625,42933200
2019-11-06,280.80184832131613,281.1402364696703,279.9147098112998,280.8658752441406,280.8658752441406,46487100
2019-11-07,282.21027412989633,283.1980023581147,281.3780079444363,281.85357666015625,281.85357666015625,54272300
2019-11-08,281.50613832427473,282.6036393500726,280.8019257109309,282.54876708984375,282.54876708984375,49032100
2019-11-11,281.1586073774874,282.1829267245166,281.0213988240815,282.0091552734375,282.0091552734375,35797300
2019-11-12,282.3749024968317,283.50896604834156,281.82615216492,282.6035461425781,282.6035461425781,46484600
2019-11-13,281.6066613447738,283.09742237093457,281.37801770053073,282.69500732421875,282.69500732421875,53917700
2019-11-14,282.41154008138227,283.18893418782886,281.7713266029895,283.1065979003906,283.1065979003906,51219900
2019-11-15,284.45103300654284,285.20099101145,283.7559751652252,285.1552734375,285.1552734375,62023600
2019-11-18,284.91746789432483,285.60339894994723,284.46018052390986,285.3656005859375,285.3656005859375,49228000
2019-11-19,285.96922573929373,285.9783804181752,284.63395442109464,285.2832946777344,285.2832946777344,67804700
2019-11-20,284.68882364008175,285.21013793985827,282.65846660307335,284.2223815917969,284.2223815917969,79406200
2019-11-21,284.33210485107463,284.44184933508564,282.96024297973435,283.7650451660156,283.7650451660156,54664700
2019-11-22,284.51507839192874,284.65225903328314,283.38101454258776,284.39617919921875,284.39617919921875,44850200
2019-11-25,285.32900600906095,286.6002502441406,285.32900600906095,286.6002502441406,286.6002502441406,48647200
2019-11-26,286.63688431817883,287.43255990877515,286.3167775639853,287.2496337890625,287.2496337890625,37569000
2019-11-27,287.7343563159836,288.5300598144531,287.51486730156836,288.5300598144531,288.5300598144531,44444600
2019-11-29,287.9629658393833,288.2099188619037,287.2313172710796,287.4599609375,287.4599609375,36592700
2019-12-02,287.71601415691185,287.7800410761416,284.58818471907415,285.0180358886719,285.0180358886719,75767800
2019-12-03,282.2834862214614,283.18893418782886,280.8933426728387,283.1065979003906,283.1065979003906,73941700
2019-12-04,284.15830540343643,285.45698555019794,283.8107626313007,284.8533630371094,284.8533630371094,49080000
2019-12-05,285.5576813771482,285.5759628241466,284.04861072629393,285.3656005859375,285.3656005859375,40709000
2019-12-06,287.28617596668846,288.3745220003597,287.27702128907026,287.97210693359375,287.97210693359375,48927000
2019-12-09,287.5788404531293,288.25561672808135,286.9934993100126,287.0666809082031,287.0666809082031,34838500
2019-12-10,287.0118470341735,287.67946872095257,286.0881176300916,286.7466125488281,286.7466125488281,52649800
2019-12-11,287.2038493977266,287.8166266366576,286.66425375389815,287.560546875,287.560546875,53429100
2019-12-12,287.5696392713811,290.82552209928747,287.33186889221764,290.03900146484375,290.03900146484375,96389600
2019-12-13,289.8012293659603,291.44748028058166,289.0238354266058,290.2127990722656,290.2127990722656,81503900
2019-12-16,291.95052421541305,292.8010719510579,290.1488110179632,292.20660400390625,292.20660400390625,82749700
2019-12-17,292.5907671459367,292.89256453364175,292.1883520219256,292.2706604003906,292.2706604003906,61097700
2019-12-18,292.6638583122659,292.89250195157234,292.23400715394575,292.28887939453125,292.28887939453125,48133000
2019-12-19,292.4809618149106,293.5601811136339,292.22488202941423,293.48699951171875,293.48699951171875,85310500
2019-12-20,294.52554498688977,295.9133514557624,293.54216013229916,294.7737121582031,294.7737121582031,147142100
2019-12-23,295.56414247696944,295.6192845123512,295.0770357992103,295.2240905761719,295.2240905761719,52990000
2019-12-24,295.4538139579539,295.4997562979168,294.9299366528091,295.2332458496094,295.2332458496094,20270000
2019-12-26,295.61920005267746,296.81400925619135,295.6100284146214,296.8048095703125,296.8048095703125,30911200
2019-12-27,297.5400798098116,297.59522183400037,296.1982438081762,296.7312927246094,296.7312927246094,42528800
2019-12-30,296.814054129273,296.95190919918286,294.6082608194079,295.0953674316406,295.0953674316406,49729100
2019-12-31,294.58987305968,296.06039250161814,294.2406215368393,295.8122253417969,295.8122253417969,57077300
2020-01-02,297.35632188751407,298.59707369212856,296.4280509440613,298.57867431640625,298.57867431640625,59151200
2020-01-03,295.1689404224427,297.4482473309102,295.1137983885776,296.3177795410156,296.3177795410156,77709700
2020-01-06,294.55311499994644,297.53092471080305,294.43363125828694,297.4482116699219,297.4482116699219,55653900
2020-01-07,296.8783268220166,297.35626172884287,296.1614525096004,296.61181640625,296.61181640625,40496400
2020-01-08,296.80485100475323,299.41500980685026,296.5567118817893,298.1926574707031,298.1926574707031,68296000
2020-01-09,299.76432464367207,300.28820206171196,299.1761054975573,300.21466064453125,300.21466064453125,48473300
2020-01-10,300.80288704749915,300.9591134790699,298.882031182845,299.3507385253906,299.3507385253906,53029300
2020-01-13,299.97564456775115,301.41856494947825,299.5436800075611,301.4093933105469,301.4093933105469,47086800
2020-01-14,300.96820042550263,302.02512653242854,300.3891811714258,300.9498291015625,300.9498291015625,62832800
2020-01-15,300.8579579357879,302.3927911075288,300.7752448949001,301.6299743652344,301.6299743652344,72056600
2020-01-16,303.01767894291606,304.1389465332031,302.7879112239869,304.1389465332031,304.1389465332031,54050300
2020-01-17,304.8559865505974,305.2971228603376,304.07477027165567,305.08575439453125,305.08575439453125,95846000
2020-01-21,304.1205364519144,305.296946009478,304.0470231254863,304.4881591796875,304.4881591796875,77742400
2020-01-22,305.352244021259,306.0048048478532,304.36885903281154,304.52508544921875,304.52508544921875,48914900
2020-01-23,303.87254427563965,305.2879219117907,302.7512761829696,304.87432861328125,304.87432861328125,51963000
2020-01-24,305.53605936740274,305.61877241707987,300.8671615459876,302.1630554199219,302.1630554199219,87578400
2020-01-27,296.8875544776239,298.80840982842204,296.54750263746797,297.31951904296875,297.31951904296875,84062500
2020-01-28,298.7532951052364,301.3175117188692,297.411458947893,300.4352111816406,300.4352111816406,63834000
2020-01-29,301.80461658495443,302.0343843936649,299.9848454427498,300.1870422363281,300.1870422363281,53888900
2020-01-30,298.1099014495489,301.3726208246104,297.35628443124244,301.1612243652344,301.1612243652344,75491800
2020-01-31,300.53630555860406,300.6925600156886,294.7737387877723,295.69281005859375,295.69281005859375,113845600
2020-02-03,297.18172944788915,299.76431772203284,297.062245683604,297.889404296875,297.889404296875,69083000
2020-02-04,301.5196939211996,303.30269428478084,301.19801339312164,302.4295654296875,302.4295654296875,62573200
2020-02-05,305.3797484796294,306.1333935234226,303.90925713776153,305.9219970703125,305.9219970703125,65951100
2020-02-06,306.88710480995627,307.14444365511315,305.8669210699136,306.9514465332031,306.9514465332031,50359700
2020-02-07,305.8852492800721,306.96054675693904,304.763981419654,305.3154296875,305.3154296875,64139400
2020-02-10,304.42391771233144,307.6590377506863,304.3871470164914,307.5946960449219,307.5946960449219,42070000
2020-02-11,308.95496605575715,309.74535379435173,307.5947306349402,308.1278076171875,308.1278076171875,54864500
2020-02-12,309.5706994550747,310.32434447195686,309.20307663273474,310.11297607421875,310.11297607421875,43992700
2020-02-13,308.67917753782774,310.75628700637714,308.4034674525431,309.7820739746094,309.7820739746094,54501900
2020-02-14,310.19572934064416,310.3979261263313,308.9917483138159,310.2784423828125,310.2784423828125,64582200
2020-02-18,309.2766545350302,310.34278047914535,308.0818451616025,309.4788513183594,309.4788513183594,57226200
2020-02-19,310.4531096386358,311.6386914492983,310.1681997727094,310.9585876464844,310.9585876464844,48814700
2020-02-20,310.4070762759255,311.2342627359956,306.6756497102531,309.6810302734375,309.6810302734375,74163400
2020-02-21,308.32076368797004,308.6332444766191,305.6646349127194,306.4918212890625,306.4918212890625,113788200
2020-02-24,296.9886365837535,306.56534134772437,295.242379126836,296.326904296875,296.326904296875,161088400
2020-02-25,297.72388494075403,298.33964685145446,286.465264322623,287.3475646972656,287.3475646972656,218913200
2020-02-26,288.7538455861709,292.3657894550104,285.5554950662723,286.2907409667969,286.2907409667969,194773800
2020-02-27,280.7394913284568,286.3458314663053,273.4328918457031,273.4328918457031,273.4328918457031,284353500
2020-02-28,265.3359109468582,273.7821789284672,262.4316421043618,272.2840881347656,272.2840881347656,384975800
2020-03-02,274.0761855148489,284.1400253023774,270.6296688818355,284.07568359375,284.07568359375,238703600
2020-03-03,284.4524703240328,288.44123503973634,273.48796018647676,275.9418640136719,275.9418640136719,300139100
2020-03-04,281.34605776329397,287.7611845288492,278.7818413848794,287.54058837890625,287.54058837890625,176613400
2020-03-05,280.2983466782864,283.5058962139264,275.7305616596984,277.9822692871094,277.9822692871094,186366800
2020-03-06,269.42576751491714,274.600143835048,266.742094811253,273.386962890625,273.386962890625,228667200
2020-03-09,253.02034185575505,261.19089995669435,251.32008222650032,252.03695678710938,252.03695678710938,309417300
2020-03-10,261.60446391220955,265.17043693629023,251.36599633877958,265.07855224609375,265.07855224609375,276444100
